Channel, Sequential, Size, Date 
5, 44289851, 9487, 201911240314
5, 44289911, 10659, 201911240316
5, 44289971, 10748, 201911240318
5, 44290031, 10699, 201911240320
5, 44290091, 10679, 201911240322
5, 44290151, 10710, 201911240324
5, 44290211, 9526, 201911240326
5, 44290271, 9677, 201911240328
5, 44290331, 9635, 201911240330
5, 44290391, 9456, 201911240332
1, 44290308, 14405, 20191124032
1, 44290368, 12764, 20191124034
1, 44290428, 12845, 20191124036
1, 44290488, 12753, 20191124038
1, 44290548, 12775, 201911240310
1, 44290608, 11409, 201911240312
1, 44290668, 12718, 201911240314
1, 44290728, 14522, 201911240316
1, 44290788, 12840, 201911240318
1, 44290848, 14275, 201911240320
1, 44290908, 12771, 201911240322
1, 44290968, 12717, 201911240324
1, 44291028, 12953, 201911240326
1, 44291088, 12794, 201911240328
1, 44291148, 12871, 201911240330
1, 44291208, 11452, 201911240332
6, 44290711, 13657, 20191124032
6, 44290771, 13588, 20191124034
6, 44290831, 14839, 20191124036
6, 44290891, 14807, 20191124038
6, 44290951, 13609, 201911240310
6, 44291011, 13671, 201911240312
6, 44291071, 13690, 201911240314
6, 44291131, 16411, 201911240316
6, 44291191, 13592, 201911240318
6, 44291251, 14720, 201911240320
6, 44291311, 13646, 201911240322
6, 44291371, 16388, 201911240324
6, 44291431, 13677, 201911240326
6, 44291491, 14702, 201911240328
6, 44291551, 14964, 201911240330
6, 44291611, 14788, 201911240332
2, 44289628, 13320, 20191124032
2, 44289688, 13790, 20191124034
2, 44289748, 13374, 20191124036
2, 44289808, 13566, 20191124038
2, 44289868, 13222, 201911240310
2, 44289928, 12225, 201911240312
2, 44289988, 11703, 201911240314
2, 44290048, 13249, 201911240316
2, 44290108, 13417, 201911240318
2, 44290168, 13313, 201911240320
2, 44290228, 13264, 201911240322
2, 44290288, 13106, 201911240324
2, 44290348, 13301, 201911240326
2, 44290408, 13429, 201911240328
2, 44290468, 13103, 201911240330
2, 44290528, 13372, 201911240332
6, 44291671, 13618, 201911240334
6, 44291731, 13621, 201911240336
6, 44291791, 14847, 201911240338
6, 44291851, 14819, 201911240340
6, 44291911, 13618, 201911240342
6, 44291971, 13634, 201911240344
6, 44292031, 16375, 201911240346
6, 44292091, 14795, 201911240348
6, 44292151, 13552, 201911240350
6, 44292211, 14754, 201911240352
6, 44292271, 14789, 201911240354
6, 44292331, 16430, 201911240356
6, 44292391, 13554, 201911240358
6, 44292451, 13560, 20191124040
6, 44292511, 14836, 20191124042
6, 44292571, 14772, 20191124044
3, 44290472, 7100, 201911240334
3, 44290532, 8056, 201911240336
3, 44290592, 7949, 201911240338
3, 44290652, 7933, 201911240340
3, 44290712, 7906, 201911240342
3, 44290772, 7930, 201911240344
3, 44290832, 7957, 201911240346
3, 44290892, 7929, 201911240348
3, 44290952, 7764, 201911240350
3, 44291012, 7944, 201911240352
3, 44291072, 7647, 201911240354
3, 44291132, 7093, 201911240356
3, 44291192, 7914, 201911240358
3, 44291252, 7887, 20191124040
3, 44291312, 7892, 20191124042
3, 44291372, 6909, 20191124044
4, 44291417, 12296, 201911240334
4, 44291477, 11073, 201911240336
4, 44291537, 11241, 201911240338
4, 44291597, 11141, 201911240340
4, 44291657, 10956, 201911240342
4, 44291717, 12286, 201911240344
4, 44291777, 11037, 201911240346
4, 44291837, 10927, 201911240348
4, 44291897, 11027, 201911240350
4, 44291957, 12377, 201911240352
4, 44292017, 12292, 201911240354
4, 44292077, 11116, 201911240356
4, 44292137, 11126, 201911240358
4, 44292197, 12345, 20191124040
4, 44292257, 11066, 20191124042
4, 44292317, 11018, 20191124044
5, 44290451, 10787, 201911240334
5, 44290511, 10620, 201911240336
5, 44290571, 10823, 201911240338
5, 44290631, 10635, 201911240340
5, 44290691, 10725, 201911240342
5, 44290751, 10697, 201911240344
5, 44290811, 9627, 201911240346
5, 44290871, 9536, 201911240348
5, 44290931, 10628, 201911240350
5, 44290991, 10723, 201911240352
5, 44291051, 10787, 201911240354
5, 44291111, 9570, 201911240356
5, 44291171, 10811, 201911240358
5, 44291231, 10746, 20191124040
5, 44291291, 10765, 20191124042
5, 44291351, 10711, 20191124044
2, 44290588, 13684, 201911240334
2, 44290648, 13217, 201911240336
2, 44290708, 11289, 201911240338
2, 44290768, 11742, 201911240340
2, 44290828, 11877, 201911240342
2, 44290888, 11766, 201911240344
2, 44290948, 11778, 201911240346
2, 44291008, 13174, 201911240348
2, 44291068, 13192, 201911240350
2, 44291128, 13127, 201911240352
2, 44291188, 14813, 201911240354
2, 44291248, 13529, 201911240356
2, 44291308, 13429, 201911240358
2, 44291368, 13256, 20191124040
2, 44291428, 13683, 20191124042
2, 44291488, 13255, 20191124044
1, 44291268, 12757, 201911240334
1, 44291328, 12766, 201911240336
1, 44291388, 11378, 201911240338
1, 44291448, 11342, 201911240340
1, 44291508, 12674, 201911240342
1, 44291568, 12804, 201911240344
1, 44291628, 12655, 201911240346
1, 44291688, 12675, 201911240348
1, 44291748, 14375, 201911240350
1, 44291808, 12776, 201911240352
1, 44291868, 12851, 201911240354
1, 44291928, 12746, 201911240356
1, 44291988, 12674, 201911240358
1, 44292048, 12780, 20191124040
1, 44292108, 12821, 20191124042
1, 44292168, 12677, 20191124044
0, 44291604, 14882, 201911240334
0, 44291664, 18635, 201911240336
0, 44291724, 21020, 201911240338
0, 44291784, 19920, 201911240340
0, 44291844, 20089, 201911240342
0, 44291904, 21578, 201911240344
0, 44291964, 21569, 201911240346
0, 44292024, 20394, 201911240348
0, 44292084, 20174, 201911240350
0, 44292144, 20227, 201911240352
0, 44292204, 20244, 201911240354
0, 44292264, 20452, 201911240356
0, 44292324, 20303, 201911240358
0, 44292384, 20550, 20191124040
0, 44292444, 18104, 20191124042
0, 44292504, 19783, 20191124044
5, 44291411, 10805, 20191124046
5, 44291471, 10732, 20191124048
5, 44291531, 10768, 201911240410
5, 44291591, 9595, 201911240412
5, 44291651, 9517, 201911240414
5, 44291711, 10745, 201911240416
5, 44291771, 10793, 201911240418
5, 44291831, 10750, 201911240420
5, 44291891, 9563, 201911240422
5, 44291951, 9590, 201911240424
5, 44292011, 9571, 201911240426
5, 44292071, 10840, 201911240428
5, 44292131, 10711, 201911240430
5, 44292191, 10666, 201911240432
5, 44292251, 10775, 201911240434
0, 44292564, 19629, 20191124046
0, 44292624, 19938, 20191124048
0, 44292684, 19215, 201911240410
0, 44292744, 19491, 201911240412
0, 44292804, 20330, 201911240414
0, 44292864, 19876, 201911240416
0, 44292924, 18683, 201911240418
0, 44292984, 21035, 201911240420
0, 44293044, 21267, 201911240422
0, 44293104, 20128, 201911240424
0, 44293164, 20336, 201911240426
0, 44293224, 19865, 201911240428
0, 44293284, 21611, 201911240430
0, 44293344, 22446, 201911240432
0, 44293404, 16447, 201911240434
1, 44292228, 14294, 20191124046
1, 44292288, 12735, 20191124048
1, 44292348, 12727, 201911240410
1, 44292408, 12741, 201911240412
1, 44292468, 12589, 201911240414
1, 44292528, 12647, 201911240416
1, 44292588, 12676, 201911240418
1, 44292648, 14276, 201911240420
1, 44292708, 12664, 201911240422
1, 44292768, 12664, 201911240424
1, 44292828, 12751, 201911240426
1, 44292888, 12743, 201911240428
1, 44292948, 12871, 201911240430
1, 44293008, 12805, 201911240432
1, 44293068, 14318, 201911240434
2, 44291548, 10941, 20191124046
2, 44291608, 12010, 20191124048
2, 44291668, 11899, 201911240410
2, 44291728, 11991, 201911240412
2, 44291788, 12247, 201911240414
2, 44291848, 11902, 201911240416
2, 44291908, 13063, 201911240418
2, 44291968, 12087, 201911240420
2, 44292028, 13380, 201911240422
2, 44292088, 13230, 201911240424
2, 44292148, 13237, 201911240426
2, 44292208, 11916, 201911240428
2, 44292268, 13252, 201911240430
2, 44292328, 11832, 201911240432
2, 44292388, 11891, 201911240434
3, 44291432, 7913, 20191124046
3, 44291492, 7903, 20191124048
3, 44291552, 7916, 201911240410
3, 44291612, 7564, 201911240412
3, 44291672, 7908, 201911240414
3, 44291732, 7603, 201911240416
3, 44291792, 6886, 201911240418
3, 44291852, 7029, 201911240420
3, 44291912, 7938, 201911240422
3, 44291972, 8067, 201911240424
3, 44292032, 7899, 201911240426
3, 44292092, 7910, 201911240428
3, 44292152, 7947, 201911240430
3, 44292212, 7924, 201911240432
3, 44292272, 7972, 201911240434
4, 44292377, 10980, 20191124046
4, 44292437, 12312, 20191124048
4, 44292497, 12130, 201911240410
4, 44292557, 11097, 201911240412
4, 44292617, 11175, 201911240414
4, 44292677, 11034, 201911240416
4, 44292737, 12471, 201911240418
4, 44292797, 11237, 201911240420
4, 44292857, 12198, 201911240422
4, 44292917, 12199, 201911240424
4, 44292977, 12297, 201911240426
4, 44293037, 10989, 201911240428
4, 44293097, 12279, 201911240430
4, 44293157, 11241, 201911240432
4, 44293217, 12203, 201911240434
6, 44292631, 13644, 20191124046
6, 44292691, 13610, 20191124048
6, 44292751, 14823, 201911240410
6, 44292811, 16372, 201911240412
6, 44292871, 13574, 201911240414
6, 44292931, 14653, 201911240416
6, 44292991, 14796, 201911240418
6, 44293051, 14719, 201911240420
6, 44293111, 12725, 201911240422
6, 44293171, 14592, 201911240424
6, 44293231, 14900, 201911240426
6, 44293291, 14853, 201911240428
6, 44293351, 13656, 201911240430
6, 44293411, 14705, 201911240432
6, 44293471, 14816, 201911240434
5, 44292311, 10751, 201911240436
5, 44292371, 10816, 201911240438
5, 44292431, 10816, 201911240440
5, 44292491, 10749, 201911240442
5, 44292551, 10789, 201911240444
5, 44292611, 10862, 201911240446
5, 44292671, 10765, 201911240448
5, 44292731, 9506, 201911240450
5, 44292791, 9633, 201911240452
5, 44292851, 10780, 201911240454
5, 44292911, 10879, 201911240456
5, 44292971, 9587, 201911240458
5, 44293031, 9574, 20191124050
5, 44293091, 10716, 20191124052
5, 44293151, 10866, 20191124054
5, 44293211, 9540, 20191124056
1, 44293128, 14344, 201911240436
1, 44293188, 12799, 201911240438
1, 44293248, 12834, 201911240440
1, 44293308, 11329, 201911240442
1, 44293368, 12695, 201911240444
1, 44293428, 12663, 201911240446
1, 44293488, 12796, 201911240448
1, 44293548, 12737, 201911240450
1, 44293608, 12852, 201911240452
1, 44293668, 12806, 201911240454
1, 44293728, 12777, 201911240456
1, 44293788, 12825, 201911240458
1, 44293848, 12767, 20191124050
1, 44293908, 11414, 20191124052
1, 44293968, 12767, 20191124054
1, 44294028, 11355, 20191124056
3, 44292332, 7057, 201911240436
3, 44292392, 7844, 201911240438
3, 44292452, 7762, 201911240440
3, 44292512, 7826, 201911240442
3, 44292572, 8035, 201911240444
3, 44292632, 7938, 201911240446
3, 44292692, 7939, 201911240448
3, 44292752, 8018, 201911240450
3, 44292812, 7950, 201911240452
3, 44292872, 7905, 201911240454
3, 44292932, 8013, 201911240456
3, 44292992, 7649, 201911240458
3, 44293052, 7835, 20191124050
3, 44293112, 7824, 20191124052
3, 44293172, 7939, 20191124054
3, 44293232, 7935, 20191124056
6, 44293531, 14854, 201911240436
6, 44293591, 13673, 201911240438
6, 44293651, 14603, 201911240440
6, 44293711, 16415, 201911240442
6, 44293771, 14698, 201911240444
6, 44293831, 14745, 201911240446
6, 44293891, 13636, 201911240448
6, 44293951, 14709, 201911240450
6, 44294011, 14811, 201911240452
6, 44294071, 13757, 201911240454
6, 44294131, 14806, 201911240456
6, 44294191, 14853, 201911240458
6, 44294251, 14792, 20191124050
6, 44294311, 13848, 20191124052
6, 44294371, 16348, 20191124054
6, 44294431, 16499, 20191124056
2, 44292448, 11838, 201911240436
2, 44292508, 12080, 201911240438
2, 44292568, 13223, 201911240440
2, 44292628, 13109, 201911240442
2, 44292688, 11812, 201911240444
2, 44292748, 11689, 201911240446
2, 44292808, 11997, 201911240448
2, 44292868, 13202, 201911240450
2, 44292928, 13153, 201911240452
2, 44292988, 13191, 201911240454
2, 44293048, 13321, 201911240456
2, 44293108, 11912, 201911240458
2, 44293168, 13218, 20191124050
2, 44293228, 13597, 20191124052
2, 44293288, 13398, 20191124054
2, 44293348, 12296, 20191124056
4, 44293277, 11119, 201911240436
4, 44293337, 11154, 201911240438
4, 44293397, 12222, 201911240440
4, 44293457, 12214, 201911240442
4, 44293517, 11017, 201911240444
4, 44293577, 12420, 201911240446
4, 44293637, 11080, 201911240448
4, 44293697, 10961, 201911240450
4, 44293757, 11015, 201911240452
4, 44293817, 11105, 201911240454
4, 44293877, 11034, 201911240456
4, 44293937, 12288, 201911240458
4, 44293997, 11006, 20191124050
4, 44294057, 12276, 20191124052
4, 44294117, 11158, 20191124054
4, 44294177, 11026, 20191124056
0, 44293464, 21383, 201911240436
0, 44293524, 20055, 201911240438
0, 44293584, 16623, 201911240440
0, 44293644, 16540, 201911240442
0, 44293704, 19531, 201911240444
0, 44293764, 20069, 201911240446
0, 44293824, 18898, 201911240448
0, 44293884, 19982, 201911240450
0, 44293944, 21306, 201911240452
0, 44294004, 21247, 201911240454
0, 44294064, 21135, 201911240456
0, 44294124, 18071, 201911240458
0, 44294184, 21798, 20191124050
0, 44294244, 21273, 20191124052
0, 44294304, 19631, 20191124054
0, 44294364, 17337, 20191124056
2, 44293408, 13369, 20191124058
2, 44293468, 13387, 201911240510
2, 44293528, 11820, 201911240512
2, 44293588, 13281, 201911240514
2, 44293648, 13179, 201911240516
2, 44293708, 13425, 201911240518
2, 44293768, 13301, 201911240520
2, 44293828, 13292, 201911240522
2, 44293888, 11998, 201911240524
2, 44293948, 13270, 201911240526
2, 44294008, 11682, 201911240528
2, 44294068, 13017, 201911240530
2, 44294128, 11911, 201911240532
2, 44294188, 13537, 201911240534
2, 44294248, 11861, 201911240536
3, 44293292, 7900, 20191124058
3, 44293352, 7963, 201911240510
3, 44293412, 8009, 201911240512
3, 44293472, 7864, 201911240514
3, 44293532, 8011, 201911240516
3, 44293592, 7822, 201911240518
3, 44293652, 7684, 201911240520
3, 44293712, 7952, 201911240522
3, 44293772, 7659, 201911240524
3, 44293832, 7062, 201911240526
3, 44293892, 8061, 201911240528
3, 44293952, 7885, 201911240530
3, 44294012, 7914, 201911240532
3, 44294072, 7916, 201911240534
3, 44294132, 8060, 201911240536
5, 44293271, 10847, 20191124058
5, 44293331, 9534, 201911240510
5, 44293391, 10732, 201911240512
5, 44293451, 10724, 201911240514
5, 44293511, 10770, 201911240516
5, 44293571, 10807, 201911240518
5, 44293631, 10732, 201911240520
5, 44293691, 10793, 201911240522
5, 44293751, 10725, 201911240524
5, 44293811, 10831, 201911240526
5, 44293871, 10828, 201911240528
5, 44293931, 10754, 201911240530
5, 44293991, 10731, 201911240532
5, 44294051, 10769, 201911240534
5, 44294111, 10760, 201911240536
6, 44294491, 14829, 20191124058
6, 44294551, 13651, 201911240510
6, 44294611, 14722, 201911240512
6, 44294671, 14704, 201911240514
6, 44294731, 13618, 201911240516
6, 44294791, 13700, 201911240518
6, 44294851, 16359, 201911240520
6, 44294911, 16351, 201911240522
6, 44294971, 14807, 201911240524
6, 44295031, 13872, 201911240526
6, 44295091, 13680, 201911240528
6, 44295151, 14714, 201911240530
6, 44295211, 14867, 201911240532
6, 44295271, 13885, 201911240534
6, 44295331, 13678, 201911240536
0, 44294424, 19967, 20191124058
0, 44294484, 19055, 201911240510
0, 44294544, 21442, 201911240512
0, 44294604, 20150, 201911240514
0, 44294664, 20415, 201911240516
0, 44294724, 20760, 201911240518
0, 44294784, 17201, 201911240520
0, 44294844, 21007, 201911240522
0, 44294904, 18125, 201911240524
0, 44294964, 19429, 201911240526
0, 44295024, 15683, 201911240528
0, 44295084, 20070, 201911240530
0, 44295144, 19347, 201911240532
0, 44295204, 20709, 201911240534
0, 44295264, 20159, 201911240536
1, 44294088, 11512, 20191124058
1, 44294148, 11286, 201911240510
1, 44294208, 12722, 201911240512
1, 44294268, 14390, 201911240514
1, 44294328, 12743, 201911240516
1, 44294388, 12548, 201911240518
1, 44294448, 12723, 201911240520
1, 44294508, 12688, 201911240522
1, 44294568, 14245, 201911240524
1, 44294628, 12597, 201911240526
1, 44294688, 12750, 201911240528
1, 44294748, 14135, 201911240530
1, 44294808, 12716, 201911240532
1, 44294868, 12756, 201911240534
1, 44294928, 12654, 201911240536
4, 44294237, 11099, 20191124058
4, 44294297, 11109, 201911240510
4, 44294357, 12345, 201911240512
4, 44294417, 12240, 201911240514
4, 44294477, 12360, 201911240516
4, 44294537, 12244, 201911240518
4, 44294597, 11090, 201911240520
4, 44294657, 11297, 201911240522
4, 44294717, 12221, 201911240524
4, 44294777, 12351, 201911240526
4, 44294837, 12362, 201911240528
4, 44294897, 11240, 201911240530
4, 44294957, 11020, 201911240532
4, 44295017, 12248, 201911240534
4, 44295077, 12346, 201911240536
3, 44294192, 7973, 201911240538
3, 44294252, 7012, 201911240540
3, 44294312, 7605, 201911240542
3, 44294372, 7985, 201911240544
3, 44294432, 7620, 201911240546
3, 44294492, 7109, 201911240548
3, 44294552, 8031, 201911240550
3, 44294612, 7992, 201911240552
3, 44294672, 7964, 201911240554
3, 44294732, 7983, 201911240556
3, 44294792, 7973, 201911240558
3, 44294852, 8020, 20191124060
3, 44294912, 7992, 20191124062
3, 44294972, 7388, 20191124064
3, 44295032, 7989, 20191124066
3, 44295092, 7727, 20191124068
0, 44295324, 19890, 201911240538
0, 44295384, 21230, 201911240540
0, 44295444, 18826, 201911240542
0, 44295504, 21216, 201911240544
0, 44295564, 20008, 201911240546
0, 44295624, 19882, 201911240548
0, 44295684, 19945, 201911240550
0, 44295744, 19893, 201911240552
0, 44295804, 21216, 201911240554
0, 44295864, 19930, 201911240556
0, 44295924, 19997, 201911240558
0, 44295984, 21179, 20191124060
0, 44296044, 21242, 20191124062
0, 44296104, 18712, 20191124064
0, 44296164, 21106, 20191124066
0, 44296224, 21279, 20191124068
5, 44294171, 10876, 201911240538
5, 44294231, 10747, 201911240540
5, 44294291, 10769, 201911240542
5, 44294351, 9590, 201911240544
5, 44294411, 10730, 201911240546
5, 44294471, 10783, 201911240548
5, 44294531, 10686, 201911240550
5, 44294591, 10805, 201911240552
5, 44294651, 10779, 201911240554
5, 44294711, 10795, 201911240556
5, 44294771, 10715, 201911240558
5, 44294831, 9625, 20191124060
5, 44294891, 9620, 20191124062
5, 44294951, 9597, 20191124064
5, 44295011, 9541, 20191124066
5, 44295071, 10742, 20191124068
4, 44295137, 11161, 201911240538
4, 44295197, 11261, 201911240540
4, 44295257, 10990, 201911240542
4, 44295317, 12186, 201911240544
4, 44295377, 11173, 201911240546
4, 44295437, 10976, 201911240548
4, 44295497, 12219, 201911240550
4, 44295557, 11066, 201911240552
4, 44295617, 10970, 201911240554
4, 44295677, 11158, 201911240556
4, 44295737, 11253, 201911240558
4, 44295797, 12190, 20191124060
4, 44295857, 12305, 20191124062
4, 44295917, 11174, 20191124064
4, 44295977, 12405, 20191124066
4, 44296037, 11016, 20191124068
1, 44294988, 12573, 201911240538
1, 44295048, 12704, 201911240540
1, 44295108, 12687, 201911240542
1, 44295168, 12647, 201911240544
1, 44295228, 12802, 201911240546
1, 44295288, 12790, 201911240548
1, 44295348, 12688, 201911240550
1, 44295408, 12713, 201911240552
1, 44295468, 14361, 201911240554
1, 44295528, 12773, 201911240556
1, 44295588, 12714, 201911240558
1, 44295648, 11383, 20191124060
1, 44295708, 12673, 20191124062
1, 44295768, 12686, 20191124064
1, 44295828, 12779, 20191124066
1, 44295888, 12813, 20191124068
6, 44295391, 14801, 201911240538
6, 44295451, 14759, 201911240540
6, 44295511, 14839, 201911240542
6, 44295571, 13691, 201911240544
6, 44295631, 16405, 201911240546
6, 44295691, 14771, 201911240548
6, 44295751, 13581, 201911240550
6, 44295811, 14805, 201911240552
6, 44295871, 16438, 201911240554
6, 44295931, 13686, 201911240556
6, 44295991, 14640, 201911240558
6, 44296051, 13707, 20191124060
6, 44296111, 14774, 20191124062
6, 44296171, 16341, 20191124064
6, 44296231, 14699, 20191124066
6, 44296291, 14758, 20191124068
2, 44294308, 13170, 201911240538
2, 44294368, 11984, 201911240540
2, 44294428, 13207, 201911240542
2, 44294488, 13636, 201911240544
2, 44294548, 13429, 201911240546
2, 44294608, 13474, 201911240548
2, 44294668, 13472, 201911240550
2, 44294728, 13229, 201911240552
2, 44294788, 13395, 201911240554
2, 44294848, 12107, 201911240556
2, 44294908, 12085, 201911240558
2, 44294968, 13613, 20191124060
2, 44295028, 13219, 20191124062
2, 44295088, 13240, 20191124064
2, 44295148, 11782, 20191124066
2, 44295208, 13204, 20191124068
0, 44296284, 19889, 201911240610
0, 44296344, 19853, 201911240612
0, 44296404, 21008, 201911240614
0, 44296464, 21199, 201911240616
0, 44296524, 21172, 201911240618
0, 44296584, 20089, 201911240620
0, 44296644, 21241, 201911240622
0, 44296704, 21289, 201911240624
0, 44296764, 19884, 201911240626
0, 44296824, 19922, 201911240628
0, 44296884, 21392, 201911240630
0, 44296944, 21526, 201911240632
0, 44297004, 20311, 201911240634
0, 44297064, 23762, 201911240636
0, 44297124, 21036, 201911240638
0, 44297184, 20480, 201911240640
1, 44295948, 12839, 201911240610
1, 44296008, 12632, 201911240612
1, 44296068, 14332, 201911240614
1, 44296128, 12740, 201911240616
1, 44296188, 12777, 201911240618
1, 44296248, 12695, 201911240620
1, 44296308, 12714, 201911240622
1, 44296368, 12788, 201911240624
1, 44296428, 12718, 201911240626
1, 44296488, 12764, 201911240628
1, 44296548, 12810, 201911240630
1, 44296608, 14317, 201911240632
1, 44296668, 12768, 201911240634
1, 44296728, 12912, 201911240636
1, 44296788, 12761, 201911240638
1, 44296848, 11384, 201911240640
5, 44295131, 10651, 201911240610
5, 44295191, 10683, 201911240612
5, 44295251, 9558, 201911240614
5, 44295311, 10703, 201911240616
5, 44295371, 10638, 201911240618
5, 44295431, 10676, 201911240620
5, 44295491, 10606, 201911240622
5, 44295551, 10678, 201911240624
5, 44295611, 10646, 201911240626
5, 44295671, 10764, 201911240628
5, 44295731, 10638, 201911240630
5, 44295791, 10760, 201911240632
5, 44295851, 10670, 201911240634
5, 44295911, 10588, 201911240636
5, 44295971, 10704, 201911240638
5, 44296031, 10605, 201911240640
4, 44296097, 12289, 201911240610
4, 44296157, 11019, 201911240612
4, 44296217, 12379, 201911240614
4, 44296277, 11110, 201911240616
4, 44296337, 11160, 201911240618
4, 44296397, 12389, 201911240620
4, 44296457, 12290, 201911240622
4, 44296517, 12205, 201911240624
4, 44296577, 12227, 201911240626
4, 44296637, 12393, 201911240628
4, 44296697, 12364, 201911240630
4, 44296757, 11034, 201911240632
4, 44296817, 11037, 201911240634
4, 44296877, 11114, 201911240636
4, 44296937, 11141, 201911240638
4, 44296997, 11162, 201911240640
6, 44296351, 16295, 201911240610
6, 44296411, 13524, 201911240612
6, 44296471, 14708, 201911240614
6, 44296531, 14857, 201911240616
6, 44296591, 16380, 201911240618
6, 44296651, 13636, 201911240620
6, 44296711, 14718, 201911240622
6, 44296771, 14767, 201911240624
6, 44296831, 14798, 201911240626
6, 44296891, 13647, 201911240628
6, 44296951, 13562, 201911240630
6, 44297011, 16392, 201911240632
6, 44297071, 16351, 201911240634
6, 44297131, 13615, 201911240636
6, 44297191, 14704, 201911240638
6, 44297251, 14741, 201911240640
3, 44295152, 6958, 201911240610
3, 44295212, 7083, 201911240612
3, 44295272, 7924, 201911240614
3, 44295332, 7925, 201911240616
3, 44295392, 7916, 201911240618
3, 44295452, 7981, 201911240620
3, 44295512, 7974, 201911240622
3, 44295572, 7978, 201911240624
3, 44295632, 8160, 201911240626
3, 44295692, 7206, 201911240628
3, 44295752, 7788, 201911240630
3, 44295812, 7824, 201911240632
3, 44295872, 7946, 201911240634
3, 44295932, 8012, 201911240636
3, 44295992, 8037, 201911240638
3, 44296052, 7950, 201911240640
2, 44295268, 11861, 201911240610
2, 44295328, 13390, 201911240612
2, 44295388, 13129, 201911240614
2, 44295448, 13421, 201911240616
2, 44295508, 13264, 201911240618
2, 44295568, 13500, 201911240620
2, 44295628, 13354, 201911240622
2, 44295688, 13583, 201911240624
2, 44295748, 13268, 201911240626
2, 44295808, 13277, 201911240628
2, 44295868, 13356, 201911240630
2, 44295928, 13234, 201911240632
2, 44295988, 13228, 201911240634
2, 44296048, 13278, 201911240636
2, 44296108, 13260, 201911240638
2, 44296168, 11897, 201911240640
2, 44296228, 11874, 201911240642
2, 44296288, 13590, 201911240644
2, 44296348, 13777, 201911240646
2, 44296408, 13456, 201911240648
2, 44296468, 12113, 201911240650
2, 44296528, 11962, 201911240652
2, 44296588, 13310, 201911240654
2, 44296648, 13378, 201911240656
2, 44296708, 12016, 201911240658
2, 44296768, 12014, 20191124070
2, 44296828, 13756, 20191124072
2, 44296888, 13324, 20191124074
2, 44296948, 13133, 20191124076
2, 44297008, 13271, 20191124078
2, 44297068, 13213, 201911240710
1, 44296908, 12754, 201911240642
1, 44296968, 12771, 201911240644
1, 44297028, 12785, 201911240646
1, 44297088, 12712, 201911240648
1, 44297148, 12761, 201911240650
1, 44297208, 14313, 201911240652
1, 44297268, 14278, 201911240654
1, 44297328, 14349, 201911240656
1, 44297388, 12706, 201911240658
1, 44297448, 12675, 20191124070
1, 44297508, 12656, 20191124072
1, 44297568, 12733, 20191124074
1, 44297628, 11311, 20191124076
1, 44297688, 12595, 20191124078
1, 44297748, 11378, 201911240710
4, 44297057, 11022, 201911240642
4, 44297117, 11134, 201911240644
4, 44297177, 12187, 201911240646
4, 44297237, 11223, 201911240648
4, 44297297, 10995, 201911240650
4, 44297357, 11072, 201911240652
4, 44297417, 11252, 201911240654
4, 44297477, 12274, 201911240656
4, 44297537, 12381, 201911240658
4, 44297597, 12400, 20191124070
4, 44297657, 12308, 20191124072
4, 44297717, 11193, 20191124074
4, 44297777, 11189, 20191124076
4, 44297837, 11159, 20191124078
4, 44297897, 11033, 201911240710
5, 44296091, 10619, 201911240642
5, 44296151, 10549, 201911240644
5, 44296211, 10608, 201911240646
5, 44296271, 10629, 201911240648
5, 44296331, 10637, 201911240650
5, 44296391, 10563, 201911240652
5, 44296451, 10681, 201911240654
5, 44296511, 10663, 201911240656
5, 44296571, 10692, 201911240658
5, 44296631, 10585, 20191124070
5, 44296691, 10692, 20191124072
5, 44296751, 10605, 20191124074
5, 44296811, 10740, 20191124076
5, 44296871, 10697, 20191124078
5, 44296931, 10608, 201911240710
0, 44297244, 20130, 201911240642
0, 44297304, 19397, 201911240644
0, 44297364, 20848, 201911240646
0, 44297424, 20645, 201911240648
0, 44297484, 19243, 201911240650
0, 44297544, 21302, 201911240652
0, 44297604, 20242, 201911240654
0, 44297664, 19501, 201911240656
0, 44297724, 19255, 201911240658
0, 44297784, 19323, 20191124070
0, 44297844, 18953, 20191124072
0, 44297904, 16242, 20191124074
0, 44297964, 20123, 20191124076
0, 44298024, 21170, 20191124078
0, 44298084, 19922, 201911240710
3, 44296112, 7941, 201911240642
3, 44296172, 8021, 201911240644
3, 44296232, 8007, 201911240646
3, 44296292, 7922, 201911240648
3, 44296352, 7585, 201911240650
3, 44296412, 7888, 201911240652
3, 44296472, 7604, 201911240654
3, 44296532, 7023, 201911240656
3, 44296592, 7900, 201911240658
3, 44296652, 7989, 20191124070
3, 44296712, 7053, 20191124072
3, 44296772, 7855, 20191124074
3, 44296832, 7995, 20191124076
3, 44296892, 7960, 20191124078
3, 44296952, 7860, 201911240710
6, 44297311, 14703, 201911240642
6, 44297371, 12632, 201911240644
6, 44297431, 14653, 201911240646
6, 44297491, 14768, 201911240648
6, 44297551, 16339, 201911240650
6, 44297611, 12685, 201911240652
6, 44297671, 14648, 201911240654
6, 44297731, 16362, 201911240656
6, 44297791, 16467, 201911240658
6, 44297851, 13539, 20191124070
6, 44297911, 14626, 20191124072
6, 44297971, 14752, 20191124074
6, 44298031, 14839, 20191124076
6, 44298091, 12761, 20191124078
6, 44298151, 14732, 201911240710
7, 44297428, 3493, 201911240616
