Channel, Sequential, Size, Date 
2, 44291608, 12010, 2019-11-24 00:4:8
2, 44291668, 11899, 2019-11-24 00:4:10
2, 44291728, 11991, 2019-11-24 00:4:12
2, 44291788, 12247, 2019-11-24 00:4:14
2, 44291848, 11902, 2019-11-24 00:4:16
2, 44291908, 13063, 2019-11-24 00:4:18
2, 44291968, 12087, 2019-11-24 00:4:20
2, 44292028, 13380, 2019-11-24 00:4:22
2, 44292088, 13230, 2019-11-24 00:4:24
2, 44292148, 13237, 2019-11-24 00:4:26
2, 44292208, 11916, 2019-11-24 00:4:28
2, 44292268, 13252, 2019-11-24 00:4:30
2, 44292328, 11832, 2019-11-24 00:4:32
2, 44292388, 11891, 2019-11-24 00:4:34
3, 44291432, 7913, 2019-11-24 00:4:6
3, 44291492, 7903, 2019-11-24 00:4:8
3, 44291552, 7916, 2019-11-24 00:4:10
3, 44291612, 7564, 2019-11-24 00:4:12
3, 44291672, 7908, 2019-11-24 00:4:14
3, 44291732, 7603, 2019-11-24 00:4:16
3, 44291792, 6886, 2019-11-24 00:4:18
3, 44291852, 7029, 2019-11-24 00:4:20
3, 44291912, 7938, 2019-11-24 00:4:22
3, 44291972, 8067, 2019-11-24 00:4:24
3, 44292032, 7899, 2019-11-24 00:4:26
3, 44292092, 7910, 2019-11-24 00:4:28
3, 44292152, 7947, 2019-11-24 00:4:30
3, 44292212, 7924, 2019-11-24 00:4:32
3, 44292272, 7972, 2019-11-24 00:4:34
4, 44292377, 10980, 2019-11-24 00:4:6
4, 44292437, 12312, 2019-11-24 00:4:8
4, 44292497, 12130, 2019-11-24 00:4:10
4, 44292557, 11097, 2019-11-24 00:4:12
4, 44292617, 11175, 2019-11-24 00:4:14
4, 44292677, 11034, 2019-11-24 00:4:16
4, 44292737, 12471, 2019-11-24 00:4:18
4, 44292797, 11237, 2019-11-24 00:4:20
4, 44292857, 12198, 2019-11-24 00:4:22
4, 44292917, 12199, 2019-11-24 00:4:24
4, 44292977, 12297, 2019-11-24 00:4:26
4, 44293037, 10989, 2019-11-24 00:4:28
4, 44293097, 12279, 2019-11-24 00:4:30
4, 44293157, 11241, 2019-11-24 00:4:32
4, 44293217, 12203, 2019-11-24 00:4:34
6, 44292631, 13644, 2019-11-24 00:4:6
6, 44292691, 13610, 2019-11-24 00:4:8
6, 44292751, 14823, 2019-11-24 00:4:10
6, 44292811, 16372, 2019-11-24 00:4:12
6, 44292871, 13574, 2019-11-24 00:4:14
6, 44292931, 14653, 2019-11-24 00:4:16
6, 44292991, 14796, 2019-11-24 00:4:18
6, 44293051, 14719, 2019-11-24 00:4:20
6, 44293111, 12725, 2019-11-24 00:4:22
6, 44293171, 14592, 2019-11-24 00:4:24
6, 44293231, 14900, 2019-11-24 00:4:26
6, 44293291, 14853, 2019-11-24 00:4:28
6, 44293351, 13656, 2019-11-24 00:4:30
6, 44293411, 14705, 2019-11-24 00:4:32
6, 44293471, 14816, 2019-11-24 00:4:34
5, 44292311, 10751, 2019-11-24 00:4:36
5, 44292371, 10816, 2019-11-24 00:4:38
5, 44292431, 10816, 2019-11-24 00:4:40
5, 44292491, 10749, 2019-11-24 00:4:42
5, 44292551, 10789, 2019-11-24 00:4:44
5, 44292611, 10862, 2019-11-24 00:4:46
5, 44292671, 10765, 2019-11-24 00:4:48
5, 44292731, 9506, 2019-11-24 00:4:50
5, 44292791, 9633, 2019-11-24 00:4:52
5, 44292851, 10780, 2019-11-24 00:4:54
5, 44292911, 10879, 2019-11-24 00:4:56
5, 44292971, 9587, 2019-11-24 00:4:58
5, 44293031, 9574, 2019-11-24 00:5:0
5, 44293091, 10716, 2019-11-24 00:5:2
5, 44293151, 10866, 2019-11-24 00:5:4
5, 44293211, 9540, 2019-11-24 00:5:6
1, 44293128, 14344, 2019-11-24 00:4:36
1, 44293188, 12799, 2019-11-24 00:4:38
1, 44293248, 12834, 2019-11-24 00:4:40
1, 44293308, 11329, 2019-11-24 00:4:42
1, 44293368, 12695, 2019-11-24 00:4:44
1, 44293428, 12663, 2019-11-24 00:4:46
1, 44293488, 12796, 2019-11-24 00:4:48
1, 44293548, 12737, 2019-11-24 00:4:50
1, 44293608, 12852, 2019-11-24 00:4:52
1, 44293668, 12806, 2019-11-24 00:4:54
1, 44293728, 12777, 2019-11-24 00:4:56
1, 44293788, 12825, 2019-11-24 00:4:58
1, 44293848, 12767, 2019-11-24 00:5:0
1, 44293908, 11414, 2019-11-24 00:5:2
1, 44293968, 12767, 2019-11-24 00:5:4
1, 44294028, 11355, 2019-11-24 00:5:6
3, 44292332, 7057, 2019-11-24 00:4:36
3, 44292392, 7844, 2019-11-24 00:4:38
3, 44292452, 7762, 2019-11-24 00:4:40
3, 44292512, 7826, 2019-11-24 00:4:42
3, 44292572, 8035, 2019-11-24 00:4:44
3, 44292632, 7938, 2019-11-24 00:4:46
3, 44292692, 7939, 2019-11-24 00:4:48
3, 44292752, 8018, 2019-11-24 00:4:50
3, 44292812, 7950, 2019-11-24 00:4:52
3, 44292872, 7905, 2019-11-24 00:4:54
3, 44292932, 8013, 2019-11-24 00:4:56
3, 44292992, 7649, 2019-11-24 00:4:58
3, 44293052, 7835, 2019-11-24 00:5:0
3, 44293112, 7824, 2019-11-24 00:5:2
3, 44293172, 7939, 2019-11-24 00:5:4
3, 44293232, 7935, 2019-11-24 00:5:6
6, 44293531, 14854, 2019-11-24 00:4:36
6, 44293591, 13673, 2019-11-24 00:4:38
6, 44293651, 14603, 2019-11-24 00:4:40
6, 44293711, 16415, 2019-11-24 00:4:42
6, 44293771, 14698, 2019-11-24 00:4:44
6, 44293831, 14745, 2019-11-24 00:4:46
6, 44293891, 13636, 2019-11-24 00:4:48
6, 44293951, 14709, 2019-11-24 00:4:50
6, 44294011, 14811, 2019-11-24 00:4:52
6, 44294071, 13757, 2019-11-24 00:4:54
6, 44294131, 14806, 2019-11-24 00:4:56
6, 44294191, 14853, 2019-11-24 00:4:58
6, 44294251, 14792, 2019-11-24 00:5:0
6, 44294311, 13848, 2019-11-24 00:5:2
6, 44294371, 16348, 2019-11-24 00:5:4
6, 44294431, 16499, 2019-11-24 00:5:6
2, 44292448, 11838, 2019-11-24 00:4:36
2, 44292508, 12080, 2019-11-24 00:4:38
2, 44292568, 13223, 2019-11-24 00:4:40
2, 44292628, 13109, 2019-11-24 00:4:42
2, 44292688, 11812, 2019-11-24 00:4:44
2, 44292748, 11689, 2019-11-24 00:4:46
2, 44292808, 11997, 2019-11-24 00:4:48
2, 44292868, 13202, 2019-11-24 00:4:50
2, 44292928, 13153, 2019-11-24 00:4:52
2, 44292988, 13191, 2019-11-24 00:4:54
2, 44293048, 13321, 2019-11-24 00:4:56
2, 44293108, 11912, 2019-11-24 00:4:58
2, 44293168, 13218, 2019-11-24 00:5:0
2, 44293228, 13597, 2019-11-24 00:5:2
2, 44293288, 13398, 2019-11-24 00:5:4
2, 44293348, 12296, 2019-11-24 00:5:6
4, 44293277, 11119, 2019-11-24 00:4:36
4, 44293337, 11154, 2019-11-24 00:4:38
4, 44293397, 12222, 2019-11-24 00:4:40
4, 44293457, 12214, 2019-11-24 00:4:42
4, 44293517, 11017, 2019-11-24 00:4:44
4, 44293577, 12420, 2019-11-24 00:4:46
4, 44293637, 11080, 2019-11-24 00:4:48
4, 44293697, 10961, 2019-11-24 00:4:50
4, 44293757, 11015, 2019-11-24 00:4:52
4, 44293817, 11105, 2019-11-24 00:4:54
4, 44293877, 11034, 2019-11-24 00:4:56
4, 44293937, 12288, 2019-11-24 00:4:58
4, 44293997, 11006, 2019-11-24 00:5:0
4, 44294057, 12276, 2019-11-24 00:5:2
4, 44294117, 11158, 2019-11-24 00:5:4
4, 44294177, 11026, 2019-11-24 00:5:6
0, 44293464, 21383, 2019-11-24 00:4:36
0, 44293524, 20055, 2019-11-24 00:4:38
0, 44293584, 16623, 2019-11-24 00:4:40
0, 44293644, 16540, 2019-11-24 00:4:42
0, 44293704, 19531, 2019-11-24 00:4:44
0, 44293764, 20069, 2019-11-24 00:4:46
0, 44293824, 18898, 2019-11-24 00:4:48
0, 44293884, 19982, 2019-11-24 00:4:50
0, 44293944, 21306, 2019-11-24 00:4:52
0, 44294004, 21247, 2019-11-24 00:4:54
0, 44294064, 21135, 2019-11-24 00:4:56
0, 44294124, 18071, 2019-11-24 00:4:58
0, 44294184, 21798, 2019-11-24 00:5:0
0, 44294244, 21273, 2019-11-24 00:5:2
0, 44294304, 19631, 2019-11-24 00:5:4
0, 44294364, 17337, 2019-11-24 00:5:6
2, 44293408, 13369, 2019-11-24 00:5:8
2, 44293468, 13387, 2019-11-24 00:5:10
2, 44293528, 11820, 2019-11-24 00:5:12
2, 44293588, 13281, 2019-11-24 00:5:14
2, 44293648, 13179, 2019-11-24 00:5:16
2, 44293708, 13425, 2019-11-24 00:5:18
2, 44293768, 13301, 2019-11-24 00:5:20
2, 44293828, 13292, 2019-11-24 00:5:22
2, 44293888, 11998, 2019-11-24 00:5:24
2, 44293948, 13270, 2019-11-24 00:5:26
2, 44294008, 11682, 2019-11-24 00:5:28
2, 44294068, 13017, 2019-11-24 00:5:30
2, 44294128, 11911, 2019-11-24 00:5:32
2, 44294188, 13537, 2019-11-24 00:5:34
2, 44294248, 11861, 2019-11-24 00:5:36
3, 44293292, 7900, 2019-11-24 00:5:8
3, 44293352, 7963, 2019-11-24 00:5:10
3, 44293412, 8009, 2019-11-24 00:5:12
3, 44293472, 7864, 2019-11-24 00:5:14
3, 44293532, 8011, 2019-11-24 00:5:16
3, 44293592, 7822, 2019-11-24 00:5:18
3, 44293652, 7684, 2019-11-24 00:5:20
3, 44293712, 7952, 2019-11-24 00:5:22
3, 44293772, 7659, 2019-11-24 00:5:24
3, 44293832, 7062, 2019-11-24 00:5:26
3, 44293892, 8061, 2019-11-24 00:5:28
3, 44293952, 7885, 2019-11-24 00:5:30
3, 44294012, 7914, 2019-11-24 00:5:32
3, 44294072, 7916, 2019-11-24 00:5:34
3, 44294132, 8060, 2019-11-24 00:5:36
5, 44293271, 10847, 2019-11-24 00:5:8
5, 44293331, 9534, 2019-11-24 00:5:10
5, 44293391, 10732, 2019-11-24 00:5:12
5, 44293451, 10724, 2019-11-24 00:5:14
5, 44293511, 10770, 2019-11-24 00:5:16
5, 44293571, 10807, 2019-11-24 00:5:18
5, 44293631, 10732, 2019-11-24 00:5:20
5, 44293691, 10793, 2019-11-24 00:5:22
5, 44293751, 10725, 2019-11-24 00:5:24
5, 44293811, 10831, 2019-11-24 00:5:26
5, 44293871, 10828, 2019-11-24 00:5:28
5, 44293931, 10754, 2019-11-24 00:5:30
5, 44293991, 10731, 2019-11-24 00:5:32
5, 44294051, 10769, 2019-11-24 00:5:34
5, 44294111, 10760, 2019-11-24 00:5:36
6, 44294491, 14829, 2019-11-24 00:5:8
6, 44294551, 13651, 2019-11-24 00:5:10
6, 44294611, 14722, 2019-11-24 00:5:12
6, 44294671, 14704, 2019-11-24 00:5:14
6, 44294731, 13618, 2019-11-24 00:5:16
6, 44294791, 13700, 2019-11-24 00:5:18
6, 44294851, 16359, 2019-11-24 00:5:20
6, 44294911, 16351, 2019-11-24 00:5:22
6, 44294971, 14807, 2019-11-24 00:5:24
6, 44295031, 13872, 2019-11-24 00:5:26
6, 44295091, 13680, 2019-11-24 00:5:28
6, 44295151, 14714, 2019-11-24 00:5:30
6, 44295211, 14867, 2019-11-24 00:5:32
6, 44295271, 13885, 2019-11-24 00:5:34
6, 44295331, 13678, 2019-11-24 00:5:36
0, 44294424, 19967, 2019-11-24 00:5:8
0, 44294484, 19055, 2019-11-24 00:5:10
0, 44294544, 21442, 2019-11-24 00:5:12
0, 44294604, 20150, 2019-11-24 00:5:14
0, 44294664, 20415, 2019-11-24 00:5:16
0, 44294724, 20760, 2019-11-24 00:5:18
0, 44294784, 17201, 2019-11-24 00:5:20
0, 44294844, 21007, 2019-11-24 00:5:22
0, 44294904, 18125, 2019-11-24 00:5:24
0, 44294964, 19429, 2019-11-24 00:5:26
0, 44295024, 15683, 2019-11-24 00:5:28
0, 44295084, 20070, 2019-11-24 00:5:30
0, 44295144, 19347, 2019-11-24 00:5:32
0, 44295204, 20709, 2019-11-24 00:5:34
0, 44295264, 20159, 2019-11-24 00:5:36
1, 44294088, 11512, 2019-11-24 00:5:8
1, 44294148, 11286, 2019-11-24 00:5:10
1, 44294208, 12722, 2019-11-24 00:5:12
1, 44294268, 14390, 2019-11-24 00:5:14
1, 44294328, 12743, 2019-11-24 00:5:16
1, 44294388, 12548, 2019-11-24 00:5:18
1, 44294448, 12723, 2019-11-24 00:5:20
1, 44294508, 12688, 2019-11-24 00:5:22
1, 44294568, 14245, 2019-11-24 00:5:24
1, 44294628, 12597, 2019-11-24 00:5:26
1, 44294688, 12750, 2019-11-24 00:5:28
1, 44294748, 14135, 2019-11-24 00:5:30
1, 44294808, 12716, 2019-11-24 00:5:32
1, 44294868, 12756, 2019-11-24 00:5:34
1, 44294928, 12654, 2019-11-24 00:5:36
4, 44294237, 11099, 2019-11-24 00:5:8
4, 44294297, 11109, 2019-11-24 00:5:10
4, 44294357, 12345, 2019-11-24 00:5:12
4, 44294417, 12240, 2019-11-24 00:5:14
4, 44294477, 12360, 2019-11-24 00:5:16
4, 44294537, 12244, 2019-11-24 00:5:18
4, 44294597, 11090, 2019-11-24 00:5:20
4, 44294657, 11297, 2019-11-24 00:5:22
4, 44294717, 12221, 2019-11-24 00:5:24
4, 44294777, 12351, 2019-11-24 00:5:26
4, 44294837, 12362, 2019-11-24 00:5:28
4, 44294897, 11240, 2019-11-24 00:5:30
4, 44294957, 11020, 2019-11-24 00:5:32
4, 44295017, 12248, 2019-11-24 00:5:34
4, 44295077, 12346, 2019-11-24 00:5:36
3, 44294192, 7973, 2019-11-24 00:5:38
3, 44294252, 7012, 2019-11-24 00:5:40
3, 44294312, 7605, 2019-11-24 00:5:42
3, 44294372, 7985, 2019-11-24 00:5:44
3, 44294432, 7620, 2019-11-24 00:5:46
3, 44294492, 7109, 2019-11-24 00:5:48
3, 44294552, 8031, 2019-11-24 00:5:50
3, 44294612, 7992, 2019-11-24 00:5:52
3, 44294672, 7964, 2019-11-24 00:5:54
3, 44294732, 7983, 2019-11-24 00:5:56
3, 44294792, 7973, 2019-11-24 00:5:58
3, 44294852, 8020, 2019-11-24 00:6:0
3, 44294912, 7992, 2019-11-24 00:6:2
3, 44294972, 7388, 2019-11-24 00:6:4
3, 44295032, 7989, 2019-11-24 00:6:6
3, 44295092, 7727, 2019-11-24 00:6:8
0, 44295324, 19890, 2019-11-24 00:5:38
0, 44295384, 21230, 2019-11-24 00:5:40
0, 44295444, 18826, 2019-11-24 00:5:42
0, 44295504, 21216, 2019-11-24 00:5:44
0, 44295564, 20008, 2019-11-24 00:5:46
0, 44295624, 19882, 2019-11-24 00:5:48
0, 44295684, 19945, 2019-11-24 00:5:50
0, 44295744, 19893, 2019-11-24 00:5:52
0, 44295804, 21216, 2019-11-24 00:5:54
0, 44295864, 19930, 2019-11-24 00:5:56
0, 44295924, 19997, 2019-11-24 00:5:58
0, 44295984, 21179, 2019-11-24 00:6:0
0, 44296044, 21242, 2019-11-24 00:6:2
0, 44296104, 18712, 2019-11-24 00:6:4
0, 44296164, 21106, 2019-11-24 00:6:6
0, 44296224, 21279, 2019-11-24 00:6:8
5, 44294171, 10876, 2019-11-24 00:5:38
5, 44294231, 10747, 2019-11-24 00:5:40
5, 44294291, 10769, 2019-11-24 00:5:42
5, 44294351, 9590, 2019-11-24 00:5:44
5, 44294411, 10730, 2019-11-24 00:5:46
5, 44294471, 10783, 2019-11-24 00:5:48
5, 44294531, 10686, 2019-11-24 00:5:50
5, 44294591, 10805, 2019-11-24 00:5:52
5, 44294651, 10779, 2019-11-24 00:5:54
5, 44294711, 10795, 2019-11-24 00:5:56
5, 44294771, 10715, 2019-11-24 00:5:58
5, 44294831, 9625, 2019-11-24 00:6:0
5, 44294891, 9620, 2019-11-24 00:6:2
5, 44294951, 9597, 2019-11-24 00:6:4
5, 44295011, 9541, 2019-11-24 00:6:6
5, 44295071, 10742, 2019-11-24 00:6:8
4, 44295137, 11161, 2019-11-24 00:5:38
4, 44295197, 11261, 2019-11-24 00:5:40
4, 44295257, 10990, 2019-11-24 00:5:42
4, 44295317, 12186, 2019-11-24 00:5:44
4, 44295377, 11173, 2019-11-24 00:5:46
4, 44295437, 10976, 2019-11-24 00:5:48
4, 44295497, 12219, 2019-11-24 00:5:50
4, 44295557, 11066, 2019-11-24 00:5:52
4, 44295617, 10970, 2019-11-24 00:5:54
4, 44295677, 11158, 2019-11-24 00:5:56
4, 44295737, 11253, 2019-11-24 00:5:58
4, 44295797, 12190, 2019-11-24 00:6:0
4, 44295857, 12305, 2019-11-24 00:6:2
4, 44295917, 11174, 2019-11-24 00:6:4
4, 44295977, 12405, 2019-11-24 00:6:6
4, 44296037, 11016, 2019-11-24 00:6:8
1, 44294988, 12573, 2019-11-24 00:5:38
1, 44295048, 12704, 2019-11-24 00:5:40
1, 44295108, 12687, 2019-11-24 00:5:42
1, 44295168, 12647, 2019-11-24 00:5:44
1, 44295228, 12802, 2019-11-24 00:5:46
1, 44295288, 12790, 2019-11-24 00:5:48
1, 44295348, 12688, 2019-11-24 00:5:50
1, 44295408, 12713, 2019-11-24 00:5:52
1, 44295468, 14361, 2019-11-24 00:5:54
1, 44295528, 12773, 2019-11-24 00:5:56
1, 44295588, 12714, 2019-11-24 00:5:58
1, 44295648, 11383, 2019-11-24 00:6:0
1, 44295708, 12673, 2019-11-24 00:6:2
1, 44295768, 12686, 2019-11-24 00:6:4
1, 44295828, 12779, 2019-11-24 00:6:6
1, 44295888, 12813, 2019-11-24 00:6:8
6, 44295391, 14801, 2019-11-24 00:5:38
6, 44295451, 14759, 2019-11-24 00:5:40
6, 44295511, 14839, 2019-11-24 00:5:42
6, 44295571, 13691, 2019-11-24 00:5:44
6, 44295631, 16405, 2019-11-24 00:5:46
6, 44295691, 14771, 2019-11-24 00:5:48
6, 44295751, 13581, 2019-11-24 00:5:50
6, 44295811, 14805, 2019-11-24 00:5:52
6, 44295871, 16438, 2019-11-24 00:5:54
6, 44295931, 13686, 2019-11-24 00:5:56
6, 44295991, 14640, 2019-11-24 00:5:58
6, 44296051, 13707, 2019-11-24 00:6:0
6, 44296111, 14774, 2019-11-24 00:6:2
6, 44296171, 16341, 2019-11-24 00:6:4
6, 44296231, 14699, 2019-11-24 00:6:6
6, 44296291, 14758, 2019-11-24 00:6:8
2, 44294308, 13170, 2019-11-24 00:5:38
2, 44294368, 11984, 2019-11-24 00:5:40
2, 44294428, 13207, 2019-11-24 00:5:42
2, 44294488, 13636, 2019-11-24 00:5:44
2, 44294548, 13429, 2019-11-24 00:5:46
2, 44294608, 13474, 2019-11-24 00:5:48
2, 44294668, 13472, 2019-11-24 00:5:50
2, 44294728, 13229, 2019-11-24 00:5:52
2, 44294788, 13395, 2019-11-24 00:5:54
2, 44294848, 12107, 2019-11-24 00:5:56
2, 44294908, 12085, 2019-11-24 00:5:58
2, 44294968, 13613, 2019-11-24 00:6:0
2, 44295028, 13219, 2019-11-24 00:6:2
2, 44295088, 13240, 2019-11-24 00:6:4
2, 44295148, 11782, 2019-11-24 00:6:6
2, 44295208, 13204, 2019-11-24 00:6:8
0, 44296284, 19889, 2019-11-24 00:6:10
0, 44296344, 19853, 2019-11-24 00:6:12
0, 44296404, 21008, 2019-11-24 00:6:14
0, 44296464, 21199, 2019-11-24 00:6:16
0, 44296524, 21172, 2019-11-24 00:6:18
0, 44296584, 20089, 2019-11-24 00:6:20
0, 44296644, 21241, 2019-11-24 00:6:22
0, 44296704, 21289, 2019-11-24 00:6:24
0, 44296764, 19884, 2019-11-24 00:6:26
0, 44296824, 19922, 2019-11-24 00:6:28
0, 44296884, 21392, 2019-11-24 00:6:30
0, 44296944, 21526, 2019-11-24 00:6:32
0, 44297004, 20311, 2019-11-24 00:6:34
0, 44297064, 23762, 2019-11-24 00:6:36
0, 44297124, 21036, 2019-11-24 00:6:38
0, 44297184, 20480, 2019-11-24 00:6:40
1, 44295948, 12839, 2019-11-24 00:6:10
1, 44296008, 12632, 2019-11-24 00:6:12
1, 44296068, 14332, 2019-11-24 00:6:14
1, 44296128, 12740, 2019-11-24 00:6:16
1, 44296188, 12777, 2019-11-24 00:6:18
1, 44296248, 12695, 2019-11-24 00:6:20
1, 44296308, 12714, 2019-11-24 00:6:22
1, 44296368, 12788, 2019-11-24 00:6:24
1, 44296428, 12718, 2019-11-24 00:6:26
1, 44296488, 12764, 2019-11-24 00:6:28
1, 44296548, 12810, 2019-11-24 00:6:30
1, 44296608, 14317, 2019-11-24 00:6:32
1, 44296668, 12768, 2019-11-24 00:6:34
1, 44296728, 12912, 2019-11-24 00:6:36
1, 44296788, 12761, 2019-11-24 00:6:38
1, 44296848, 11384, 2019-11-24 00:6:40
5, 44295131, 10651, 2019-11-24 00:6:10
5, 44295191, 10683, 2019-11-24 00:6:12
5, 44295251, 9558, 2019-11-24 00:6:14
5, 44295311, 10703, 2019-11-24 00:6:16
5, 44295371, 10638, 2019-11-24 00:6:18
5, 44295431, 10676, 2019-11-24 00:6:20
5, 44295491, 10606, 2019-11-24 00:6:22
5, 44295551, 10678, 2019-11-24 00:6:24
5, 44295611, 10646, 2019-11-24 00:6:26
5, 44295671, 10764, 2019-11-24 00:6:28
5, 44295731, 10638, 2019-11-24 00:6:30
5, 44295791, 10760, 2019-11-24 00:6:32
5, 44295851, 10670, 2019-11-24 00:6:34
5, 44295911, 10588, 2019-11-24 00:6:36
5, 44295971, 10704, 2019-11-24 00:6:38
5, 44296031, 10605, 2019-11-24 00:6:40
4, 44296097, 12289, 2019-11-24 00:6:10
4, 44296157, 11019, 2019-11-24 00:6:12
4, 44296217, 12379, 2019-11-24 00:6:14
4, 44296277, 11110, 2019-11-24 00:6:16
4, 44296337, 11160, 2019-11-24 00:6:18
4, 44296397, 12389, 2019-11-24 00:6:20
4, 44296457, 12290, 2019-11-24 00:6:22
4, 44296517, 12205, 2019-11-24 00:6:24
4, 44296577, 12227, 2019-11-24 00:6:26
4, 44296637, 12393, 2019-11-24 00:6:28
4, 44296697, 12364, 2019-11-24 00:6:30
4, 44296757, 11034, 2019-11-24 00:6:32
4, 44296817, 11037, 2019-11-24 00:6:34
4, 44296877, 11114, 2019-11-24 00:6:36
4, 44296937, 11141, 2019-11-24 00:6:38
4, 44296997, 11162, 2019-11-24 00:6:40
6, 44296351, 16295, 2019-11-24 00:6:10
6, 44296411, 13524, 2019-11-24 00:6:12
6, 44296471, 14708, 2019-11-24 00:6:14
6, 44296531, 14857, 2019-11-24 00:6:16
6, 44296591, 16380, 2019-11-24 00:6:18
6, 44296651, 13636, 2019-11-24 00:6:20
6, 44296711, 14718, 2019-11-24 00:6:22
6, 44296771, 14767, 2019-11-24 00:6:24
6, 44296831, 14798, 2019-11-24 00:6:26
6, 44296891, 13647, 2019-11-24 00:6:28
6, 44296951, 13562, 2019-11-24 00:6:30
6, 44297011, 16392, 2019-11-24 00:6:32
6, 44297071, 16351, 2019-11-24 00:6:34
6, 44297131, 13615, 2019-11-24 00:6:36
6, 44297191, 14704, 2019-11-24 00:6:38
6, 44297251, 14741, 2019-11-24 00:6:40
3, 44295152, 6958, 2019-11-24 00:6:10
3, 44295212, 7083, 2019-11-24 00:6:12
3, 44295272, 7924, 2019-11-24 00:6:14
3, 44295332, 7925, 2019-11-24 00:6:16
3, 44295392, 7916, 2019-11-24 00:6:18
3, 44295452, 7981, 2019-11-24 00:6:20
3, 44295512, 7974, 2019-11-24 00:6:22
3, 44295572, 7978, 2019-11-24 00:6:24
3, 44295632, 8160, 2019-11-24 00:6:26
3, 44295692, 7206, 2019-11-24 00:6:28
3, 44295752, 7788, 2019-11-24 00:6:30
3, 44295812, 7824, 2019-11-24 00:6:32
3, 44295872, 7946, 2019-11-24 00:6:34
3, 44295932, 8012, 2019-11-24 00:6:36
3, 44295992, 8037, 2019-11-24 00:6:38
3, 44296052, 7950, 2019-11-24 00:6:40
2, 44295268, 11861, 2019-11-24 00:6:10
2, 44295328, 13390, 2019-11-24 00:6:12
2, 44295388, 13129, 2019-11-24 00:6:14
2, 44295448, 13421, 2019-11-24 00:6:16
2, 44295508, 13264, 2019-11-24 00:6:18
2, 44295568, 13500, 2019-11-24 00:6:20
2, 44295628, 13354, 2019-11-24 00:6:22
2, 44295688, 13583, 2019-11-24 00:6:24
2, 44295748, 13268, 2019-11-24 00:6:26
2, 44295808, 13277, 2019-11-24 00:6:28
2, 44295868, 13356, 2019-11-24 00:6:30
2, 44295928, 13234, 2019-11-24 00:6:32
2, 44295988, 13228, 2019-11-24 00:6:34
2, 44296048, 13278, 2019-11-24 00:6:36
2, 44296108, 13260, 2019-11-24 00:6:38
2, 44296168, 11897, 2019-11-24 00:6:40
2, 44296228, 11874, 2019-11-24 00:6:42
2, 44296288, 13590, 2019-11-24 00:6:44
2, 44296348, 13777, 2019-11-24 00:6:46
2, 44296408, 13456, 2019-11-24 00:6:48
2, 44296468, 12113, 2019-11-24 00:6:50
2, 44296528, 11962, 2019-11-24 00:6:52
2, 44296588, 13310, 2019-11-24 00:6:54
2, 44296648, 13378, 2019-11-24 00:6:56
2, 44296708, 12016, 2019-11-24 00:6:58
2, 44296768, 12014, 2019-11-24 00:7:0
2, 44296828, 13756, 2019-11-24 00:7:2
2, 44296888, 13324, 2019-11-24 00:7:4
2, 44296948, 13133, 2019-11-24 00:7:6
2, 44297008, 13271, 2019-11-24 00:7:8
2, 44297068, 13213, 2019-11-24 00:7:10
1, 44296908, 12754, 2019-11-24 00:6:42
1, 44296968, 12771, 2019-11-24 00:6:44
1, 44297028, 12785, 2019-11-24 00:6:46
1, 44297088, 12712, 2019-11-24 00:6:48
1, 44297148, 12761, 2019-11-24 00:6:50
1, 44297208, 14313, 2019-11-24 00:6:52
1, 44297268, 14278, 2019-11-24 00:6:54
1, 44297328, 14349, 2019-11-24 00:6:56
1, 44297388, 12706, 2019-11-24 00:6:58
1, 44297448, 12675, 2019-11-24 00:7:0
1, 44297508, 12656, 2019-11-24 00:7:2
1, 44297568, 12733, 2019-11-24 00:7:4
1, 44297628, 11311, 2019-11-24 00:7:6
1, 44297688, 12595, 2019-11-24 00:7:8
1, 44297748, 11378, 2019-11-24 00:7:10
4, 44297057, 11022, 2019-11-24 00:6:42
4, 44297117, 11134, 2019-11-24 00:6:44
4, 44297177, 12187, 2019-11-24 00:6:46
4, 44297237, 11223, 2019-11-24 00:6:48
4, 44297297, 10995, 2019-11-24 00:6:50
4, 44297357, 11072, 2019-11-24 00:6:52
4, 44297417, 11252, 2019-11-24 00:6:54
4, 44297477, 12274, 2019-11-24 00:6:56
4, 44297537, 12381, 2019-11-24 00:6:58
4, 44297597, 12400, 2019-11-24 00:7:0
4, 44297657, 12308, 2019-11-24 00:7:2
4, 44297717, 11193, 2019-11-24 00:7:4
4, 44297777, 11189, 2019-11-24 00:7:6
4, 44297837, 11159, 2019-11-24 00:7:8
4, 44297897, 11033, 2019-11-24 00:7:10
5, 44296091, 10619, 2019-11-24 00:6:42
5, 44296151, 10549, 2019-11-24 00:6:44
5, 44296211, 10608, 2019-11-24 00:6:46
5, 44296271, 10629, 2019-11-24 00:6:48
5, 44296331, 10637, 2019-11-24 00:6:50
5, 44296391, 10563, 2019-11-24 00:6:52
5, 44296451, 10681, 2019-11-24 00:6:54
5, 44296511, 10663, 2019-11-24 00:6:56
5, 44296571, 10692, 2019-11-24 00:6:58
5, 44296631, 10585, 2019-11-24 00:7:0
5, 44296691, 10692, 2019-11-24 00:7:2
5, 44296751, 10605, 2019-11-24 00:7:4
5, 44296811, 10740, 2019-11-24 00:7:6
5, 44296871, 10697, 2019-11-24 00:7:8
